packet_id,super_state,mc_state,ctrl_mode,rpm,accel_avg,accel_mad,iq_avg,iq_mad,iq_target,id_avg,id_min,id_max,if_avg,if_mad,field_pwm_avg,field_pwm_mad,vbus_avg,vbus_min,vbus_max,duty_avg,duty_max,if_min,stator_fw_id,speed_target,speed_i_term,i_bus
570,0,0,10,-0.052080903,-4.752344608,178.6525726,0,0,0,0,0,0,0.006534589,0.001997757,0,0,12.99777699,12.99524307,13.00129032,0.015441838,0.016580883,0,0,0,0,0
571,0,0,10,-0.20736441,-26.80380821,202.9866028,0,0,0,0,0,0,0.006063782,0.002135653,0,0,12.99815941,12.99500465,13.00147724,0.015032806,0.016064264,0.002066541,0,0,0,0
572,0,0,10,0.253352582,29.72892189,161.5495148,0,0,0,0,0,0,0.005148733,0.001977765,0,0,12.99733353,12.99162197,13.00159359,0.015302103,0.016455166,0,0,0,0,0
573,0,0,10,-0.274012625,-31.84723473,190.7202301,0,0,0,0,0,0,0.005313808,0.001853889,0,0,12.99742699,12.99468613,13.00050259,0.015380041,0.016308492,0,0,0,0,0
574,0,0,10,0.24110429,27.99401665,144.4607391,0,0,0,0,0,0,0.00468864,0.001933875,0,0,12.99725437,12.99212265,13.00088501,0.015358935,0.016540784,0,0,0,0,0
575,0,0,10,-0.434740067,-46.35853195,240.2876282,0,0,0,0,0,0,0.005137064,0.002636202,0,0,12.99693584,12.99202251,13.00031567,0.015320659,0.016226681,0,0,0,0,0
576,0,0,10,0.044913121,5.499092579,128.8398438,0,0,0,0,0,0,0.004457192,0.001640402,0,0,12.99658966,12.99193478,13.00099182,0.01519553,0.016422683,0,0,0,0,0
577,0,0,10,0.020190042,-1.641507864,135.0869904,0,0,0,0,0,0,0.003684396,0.002183423,0,0,12.99681091,12.98959064,13.00045586,0.015433005,0.016203636,0,0,0,0,0
578,0,0,10,-0.104696549,-19.63087845,186.6322632,0,0,0,0,0,0,0.005407093,0.002180846,0,0,12.99487686,12.99065304,13.00185013,0.01556016,0.016559981,0.002066541,0,0,0,0
579,0,0,10,-0.011256676,0.821097553,124.1626968,0,0,0,0,0,0,0.004623953,0.002452526,0,0,12.99765873,12.99339485,13.00142384,0.015323495,0.015968425,0,0,0,0,0
580,0,0,10,0.009800659,-8.611474991,122.4685135,0,0,0,0,0,0,0.004557798,0.0022762,0,0,12.99685097,12.99312592,12.99946404,0.015352267,0.01645142,0.002066541,0,0,0,0
581,0,0,10,-0.024878182,-5.342193127,138.4834137,0,0,0,0,0,0,0.004704266,0.001891571,0,0,12.99767113,12.98560524,13.00177097,0.015520176,0.016672421,0,0,0,0,0
582,0,0,10,-0.141155601,-10.61069107,82.47795868,0,0,0,0,0,0,0.004351014,0.00150258,0,0,12.99702072,12.99324322,12.99995613,0.015332749,0.017166084,0.002066541,0,0,0,0
583,0,0,10,-0.077394009,-13.29335213,179.2837982,0,0,0,0,0,0,0.004357812,0.002365192,0,0,12.99830341,12.9928236,13.00229645,0.015293267,0.016180161,0,0,0,0,0
584,0,0,10,-0.132150859,-16.35022736,134.3714447,0,0,0,0,0,0,0.004668653,0.002236202,0,0,12.9955492,12.99233246,12.99825478,0.015528825,0.016530868,0.002066541,0,0,0,0
585,0,0,10,0.404466689,40.2543869,127.9213028,0,0,0,0,0,0,0.003743461,0.001634445,0,0,12.99561024,12.98718452,13.00478077,0.015132035,0.015882215,0,0,0,0,0
586,0,0,10,0.138446763,14.37120533,77.71257782,0,0,0,0,0,0,0.006036733,0.002436026,0,0,12.99538136,12.99154663,13.00060844,0.015121621,0.016206995,0,0,0,0,0
587,0,0,10,0.027186055,2.901361227,287.3843689,0,0,0,0,0,0,0.006701129,0.002571276,0,0,12.99481297,12.98792267,13.00244236,0.01530456,0.016052045,0,0,0,0,0
588,0,0,10,0.516922057,51.16553879,235.7575989,0,0,0,0,0,0,0.006512474,0.00313859,0,0,12.99676323,12.99231148,12.99944878,0.015392122,0.016025042,0,0,0,0,0
589,0,0,10,0.185759231,13.97458363,302.8250122,0,0,0,0,0,0,0.006479593,0.002288654,0,0,12.99683189,12.99052334,13.00060844,0.015014925,0.016298968,0.002066541,0,0,0,0
590,0,0,10,0.241646498,14.02374744,143.1270447,0,0,0,0,0,0,0.005416971,0.002343147,0,0,12.99765015,12.99320126,13.00284672,0.015641671,0.016554033,0,0,0,0,0
591,0,0,10,0.274733126,19.07300186,200.8522491,0,0,0,0,0,0,0.005514389,0.001748704,0,0,12.99787903,12.99090099,12.99986744,0.01520604,0.016309083,0,0,0,0,0
592,0,0,10,-0.100665659,-19.90995789,162.2400513,0,0,0,0,0,0,0.005097448,0.002206896,0,0,12.99751186,12.99135494,13.00054169,0.015748486,0.016824728,0.002065236,0,0,0,0
593,0,0,10,0.089722939,5.290989399,179.2130585,0,0,0,0,0,0,0.004667666,0.001707046,0,0,12.99782753,12.99458122,13.00032997,0.015352357,0.016121523,0.002066541,0,0,0,0
594,0,0,10,0.142695576,12.01235962,86.58290863,0,0,0,0,0,0,0.004421196,0.002561364,0,0,12.99727249,12.99551964,13.00031376,0.015419611,0.016129186,0,0,0,0,0
595,0,0,10,0.291380852,29.13533211,148.2599792,0,0,0,0,0,0,0.004007962,0.002284737,0,0,12.99602509,12.99224663,13.00013161,0.015407054,0.016435063,0,0,0,0,0
596,0,0,10,-0.160649404,-22.49287033,114.5894699,0,0,0,0,0,0,0.005345819,0.002695073,0,0,12.9976244,12.99445629,13.00199032,0.015420033,0.016458448,0,0,0,0,0
597,0,0,10,-0.126321957,-18.29001999,170.8014984,0,0,0,0,0,0,0.004586563,0.00191037,0,0,12.99576664,12.98958588,13.00104809,0.015413975,0.016593957,0,0,0,0,0
598,0,0,10,-0.114766277,-10.59726334,132.9205627,0,0,0,0,0,0,0.004776496,0.002186479,0,0,12.99645615,12.99230671,13.00159264,0.015373191,0.016607672,0,0,0,0,0
599,0,0,10,0.03162872,2.473397017,143.5735779,0,0,0,0,0,0,0.00489688,0.002283367,0,0,12.99762726,12.99417686,13.00048828,0.015241137,0.016468989,0,0,0,0,0
600,0,0,10,-0.070634827,-10.58307076,144.6905823,0,0,0,0,0,0,0.005079611,0.00228372,0,0,12.99697495,12.99183178,12.99977493,0.015323317,0.016810298,0.002066541,0,0,0,0
601,0,0,10,0.119154744,11.4947567,187.1524811,0,0,0,0,0,0,0.005776179,0.001993536,0,0,12.99754047,12.99421597,13.00121021,0.015258453,0.016320929,0,0,0,0,0
602,0,0,10,0.431967169,33.3682785,222.1353149,0,0,0,0,0,0,0.007641419,0.001884221,0,0,12.99810219,12.99568844,12.9998045,0.015322116,0.016325502,0.002066541,0,0,0,0
603,3,0,10,12.8089695,547.7922363,177.8437347,0,0,0,0,0,0,0.094252221,0.037143007,0.26533398,0.084638804,12.99617767,12.99218464,12.99951744,0.016023416,0.017588446,0.002066541,0,0,0,0
604,3,0,10,15.31058693,115.9514542,232.7085266,0,0,0,0,0,0,0.175155491,0.034631651,0.352624893,0.041576285,12.99664593,12.98971653,13.00025368,0.016232049,0.017855413,0.143231034,0,0,0,0
605,3,0,10,14.77588463,-10.25795078,210.6034393,0,0,0,0,0,0,0.241939798,0.029938266,0.414766878,0.029221607,12.9944849,12.99082088,13.00034904,0.0164377,0.017860344,0.211607054,0,0,0,0
606,3,0,10,13.75718307,-66.57420349,197.9728546,0,0,0,0,0,0,0.303567261,0.027635422,0.472622871,0.026244743,12.99635124,12.99013996,13.00058174,0.016546248,0.017901786,0.275573224,0,0,0,0
607,3,0,10,12.1063118,-67.70825195,176.1631622,0,0,0,0,0,0,0.362269402,0.026397223,0.528957546,0.025314633,12.99402618,12.99150085,12.99694347,0.016912876,0.01770913,0.337333202,0,0,0,0
608,3,0,10,6.725067139,-125.4931793,364.1346436,0,0,0,0,0,0,0.417637259,0.025368096,0.584020197,0.024655888,12.99342823,12.98709774,12.99721336,0.016798826,0.01783794,0.390269548,0,0,0,0
609,3,0,10,2.753565073,-4.495530128,338.7598267,0,0,0,0,0,0,0.475035608,0.025982952,0.637175083,0.02383852,12.99009132,12.98306084,12.99796772,0.017221857,0.018413069,0.441000998,0,0,0,0
610,4,2,1,150.7206421,6766.102051,11865.02637,34.65472031,20.35016823,34.17196655,0.097083278,-10.58604717,7.301998138,0.573195577,0.050961476,0.682483792,0.019086299,12.92719841,12.75474167,12.99726009,0.092266373,0.39578563,0.502760947,0,336.9113464,0.000373425,4.231616974
611,4,2,1,92.29101563,-2660.275391,5038.804199,57.10306931,9.000019073,56.8599205,0.523562968,-0.004458047,0.899835944,0.459752768,0.076843075,0.755434573,0.03511424,12.85718918,12.82327461,12.87660694,0.145655766,0.17485103,0.354979068,0,345.9327087,0.000500722,7.080506325
612,4,2,1,47.84136963,-1374.640381,1914.889038,59.79786301,1.885298848,59.61824036,-0.256695569,-0.931543648,0.646520078,0.508892238,0.082880132,0.813775241,0.0214737,12.89668274,12.86565971,12.92092323,0.101709157,0.138652638,0.346155494,0,354.9168701,0.000649665,4.656061649
613,4,2,1,42.04861832,-388.6439209,532.2243652,59.53831482,0.346020997,59.95358658,-0.515910029,-1.012297869,-0.186565667,0.655538201,0.050041575,0.846261263,0.018434469,12.85925484,12.82940483,12.90330219,0.133630902,0.161961451,0.637308061,0,363.8856506,0.00066063,6.480967999
614,4,2,1,40.06626129,-108.5530243,162.6184387,60.30936432,0.342049778,59.99435806,-0.166097686,-0.789845347,0.797755659,0.588427246,0.038254999,0.914282799,0.027382141,12.85883141,12.82329082,12.87945271,0.130689621,0.169153839,0.533640265,0,372.805542,0.000656026,5.755260944
615,4,2,1,40.95960236,44.37979889,76.75567627,59.5942421,0.335270107,59.99931717,0.28290987,0.095768362,0.773821354,0.764390767,0.067897379,0.942421734,0.014600991,12.85656548,12.83219433,12.88548088,0.124757782,0.146054819,0.65274775,0,381.7760925,0.000673605,6.000573158
616,4,2,1,43.91411209,150.2730865,51.0463295,60.45743942,0.423601091,59.99991989,0.033056874,-0.507720292,0.992213666,0.748074055,0.021202324,0.988762915,0.018348716,12.83355141,12.8120451,12.84706783,0.136326611,0.160980761,0.723329961,0,390.7617188,0.000687833,6.362283707
617,4,2,1,48.45145035,228.1872559,36.3684082,59.78760529,0.327088714,59.99998474,-0.601231754,-1.051081896,-0.093997538,0.865303695,0.048546165,0.998388648,0.004985651,12.84979439,12.83725834,12.86733532,0.118858278,0.127723604,0.771856487,0,399.730072,0.000694939,5.70965147
618,4,2,1,54.09081268,285.2098999,29.28587532,60.07362366,0.202467933,59.99998474,-0.148234114,-0.868828535,0.285816878,0.907712996,0.025037855,0.999687672,0.001041098,12.84439278,12.832304,12.85629272,0.124017179,0.136818737,0.888759017,0,408.7134094,0.000699823,5.977351665
619,4,2,1,60.61590576,327.9272156,21.49388313,59.90979767,0.214691326,59.99998474,0.316869915,0.131697133,0.632632613,0.996289432,0.034790851,0.999862731,0.000318606,12.83354282,12.82158756,12.86110306,0.129765496,0.139637232,0.941695392,0,417.7367859,0.000714365,6.269159317
620,4,2,1,67.71337891,358.9431152,19.13644028,60.07151794,0.122100063,59.99998474,-0.416880816,-1.039321065,0.373782396,1.059008837,0.031385653,0.99990809,0.000178413,12.83564854,12.8289423,12.84064484,0.128989935,0.13922374,1.025512338,0,426.6691895,0.000710392,5.854670525
621,4,2,1,75.32411194,382.6304626,13.98398209,59.95162201,0.089264229,59.99998474,-0.491291404,-1.12001121,-0.152451813,1.126781225,0.027496191,0.999889255,0.000191741,12.82714748,12.81000233,12.83845043,0.123794712,0.125500679,1.104918242,0,435.7008667,0.000740396,6.033655643
622,4,2,1,83.21234894,399.4641418,14.35768032,59.97917938,0.079669125,59.99998474,-0.108446047,-0.415095687,0.184376761,1.201714039,0.033987809,0.999848485,0.000220053,12.82346344,12.81746483,12.82715034,0.122590706,0.124929704,1.149032354,0,444.6208191,0.000713657,6.088519573
623,4,2,1,91.41819,412.8605347,10.36135864,60.06182098,0.122317299,59.99998474,-0.191701144,-0.560325325,1.045961738,1.260800838,0.027519962,0.999808609,0.000322511,12.81601429,12.81023121,12.82259178,0.12716879,0.133658126,1.239465356,0,453.5914917,0.000716844,6.069665909
624,4,2,1,99.73396301,421.9248657,12.49084949,59.85025787,0.138429821,59.99998474,-0.558342338,-0.841098547,0.013139646,1.326160192,0.029245574,0.99981457,0.000265181,12.81233406,12.80300522,12.83399773,0.123635978,0.123982824,1.294607878,0,462.5745544,0.000716158,6.034373283
625,4,2,1,108.0949097,428.5618591,32.01872635,59.9034462,0.156397626,59.99998474,-0.130663037,-0.541665554,0.354561508,1.389380932,0.028266184,0.999926448,0.000141721,12.8040905,12.79732609,12.81395817,0.125765055,0.129614562,1.360779047,0,471.60849,0.000735269,6.194794655
626,4,2,1,116.7940674,436.647644,9.925703049,60.05241776,0.107782573,59.99998474,-0.367028296,-0.599149942,0.08053676,1.445261121,0.024503889,0.999957383,8.38E-05,12.79401779,12.78056812,12.80400085,0.126086965,0.131245121,1.418127894,0,480.6308289,0.000745822,6.170082092
627,4,2,1,125.4266434,439.4919434,12.38262653,59.92635345,0.12997061,59.99998474,-0.590847433,-0.881716907,0.198747128,1.502409816,0.025498908,0.999889255,0.000173679,12.79782009,12.78772163,12.81105137,0.119807459,0.120218337,1.475475311,0,489.6147156,0.000771381,5.899915218
628,4,2,1,134.2128448,443.1841736,8.458673477,59.90272903,0.113416456,59.99998474,-0.165552214,-0.471309274,0.217212155,1.554658055,0.022705181,0.999910593,0.000158518,12.79380322,12.78657246,12.79848671,0.123664737,0.131039456,1.530619264,0,498.5838318,0.000748408,6.010049343
629,4,2,1,142.9251862,444.6117859,13.15075111,60.08558655,0.095505074,59.99998474,-0.616061807,-0.988097966,-0.162893087,1.605916381,0.023421716,0.999872923,0.000156157,12.79352379,12.78660679,12.80281162,0.124102056,0.134391069,1.574733257,0,507.5687561,0.000772322,5.910428047
630,4,2,1,151.540802,446.1687622,45.15417099,59.91094971,0.135852545,59.99998474,-0.558552802,-1.137286186,-0.03894943,1.658400416,0.02271061,0.999837577,0.00021564,12.79018211,12.77970886,12.80346394,0.117637612,0.119429432,1.634287,0,516.5380249,0.000740785,5.733049393
631,4,2,1,160.5073547,450.8453064,11.63294506,59.8350563,0.138466433,59.99998474,-0.153746918,-0.44571048,0.157278717,1.692313433,0.014274058,0.999962866,8.44E-05,12.77957249,12.77042198,12.78865242,0.130784169,0.143030092,1.678401113,0,525.5613403,0.000749648,6.12598753
632,4,2,1,169.2957764,450.2236023,15.08036518,59.97935486,0.200811595,59.99998474,-0.622131765,-1.048540354,-0.261807263,1.73104012,0.018177703,0.999917209,0.000107142,12.77595425,12.76161957,12.78242111,0.125408486,0.143810824,1.70486927,0,534.5441284,0.000774269,5.770413399
633,4,2,1,178.2295074,451.899353,9.954726219,59.86286545,0.126140326,59.99998474,-0.583973467,-1.11130178,-0.159772918,1.764972568,0.015167206,0.999824226,0.000197471,12.77469158,12.76545429,12.78458405,0.121617034,0.12270315,1.753394485,0,543.5131836,0.000751658,5.939468861
634,4,2,1,187.0180359,451.363678,16.37861633,59.96059418,0.07812319,59.99998474,-0.363743007,-0.665215552,-0.020905944,1.80134654,0.017260741,0.99983722,0.000221321,12.77183437,12.76467037,12.78009701,0.132187024,0.13630864,1.775451541,0,552.4324341,0.000721757,6.345163822
635,4,2,1,195.9651489,453.1050415,10.89978886,59.92814255,0.111865476,59.99998474,-0.649485171,-1.186718345,0.296833754,1.832422018,0.013670949,0.999870181,0.000183937,12.78375626,12.76834679,12.79153728,0.121842213,0.133609876,1.817359328,0,561.4023438,0.000723055,5.717983246
636,4,2,1,204.7502747,452.3825378,17.94149971,59.86245728,0.098731346,59.99998474,-0.596507251,-1.20157969,-0.208138928,1.861190915,0.014690212,0.99985075,0.000196146,12.7920475,12.78526592,12.79983616,0.12036968,0.122655705,1.83721149,0,570.3855591,0.000721882,5.835927963
637,4,2,1,213.7079773,454.1732788,11.87321663,60.0193634,0.074795999,59.99998474,-0.408084482,-0.766248465,0.596887648,1.89567697,0.014580438,0.999864042,0.000180469,12.78810978,12.78110218,12.79756355,0.129086316,0.133523181,1.883531809,0,579.3560791,0.000723475,5.828792572
638,4,2,1,222.4878082,453.2971802,19.5113163,59.8246727,0.113608964,59.99998474,-0.816352606,-1.073837638,-0.266646355,1.919382095,0.011882853,0.999917746,0.000139202,12.78798771,12.78343678,12.79427624,0.127899423,0.13326098,1.90779376,0,588.3392334,0.00072231,5.832852364
639,4,2,1,231.4548645,455.1825867,12.86303234,59.88912582,0.130121425,59.99998474,-0.732234359,-1.11817646,-0.06620156,1.945602894,0.011297445,0.999840319,0.000227111,12.78426075,12.77752304,12.79384327,0.122626528,0.123425618,1.934261918,0,597.3097534,0.000724147,5.886515617
640,4,2,1,240.2284088,454.1721191,21.10171509,59.94522858,0.152763188,59.99998474,-0.536690116,-0.848900616,-0.005261439,1.963974476,0.008915186,0.999893367,0.00016435,12.77142143,12.76258659,12.78669834,0.137219548,0.144714475,1.954112768,0,606.3596191,0.00077618,6.377252102
641,4,2,1,248.8008728,459.9813232,100.2573318,59.90654755,0.244613171,59.99998474,-0.784571826,-1.376186132,0.093672134,1.989251733,0.010469787,0.999921381,0.000136696,12.779603,12.75500107,12.78785706,0.12558639,0.140888587,1.976169705,0,615.3295288,0.000746473,5.733289719
642,4,2,1,257.4960327,458.4957275,84.34745789,59.86198807,0.142537594,59.99998474,-0.569831312,-1.134883761,-0.024683155,2.01554513,0.013139574,0.999765515,0.000257267,12.77472591,12.7634697,12.78905201,0.123878092,0.128605962,1.989405751,0,624.3485718,0.000743949,5.943516254
643,4,2,1,266.6635742,462.9154968,19.58026314,59.90416336,0.120092101,59.99998474,-0.517393172,-0.797691226,0.603474379,2.036948919,0.008954896,0.999933302,0.000129334,12.76389217,12.75630093,12.76794815,0.138446361,0.145213187,2.031313658,0,633.369873,0.000752677,5.965154171
644,4,2,1,275.2512207,464.7413635,111.84758,59.79663467,0.189833716,59.99998474,-0.8902843,-1.344659925,-0.113520131,2.056489468,0.00939331,0.999830008,0.000194229,12.75997066,12.75253105,12.76497936,0.127320781,0.144352838,2.037930965,0,642.3562622,0.000747891,5.685587406
645,4,2,1,283.966156,468.8649597,125.8444901,59.70986176,0.18414402,59.99998474,-0.72629565,-1.128116369,-0.374691397,2.063297033,0.004347429,0.999979377,6.49E-05,12.75582981,12.74984074,12.7617321,0.129593804,0.135327473,2.055575609,0,651.3775024,0.000772186,6.094605446
646,4,2,1,292.9770203,466.2572632,35.08924484,59.99993896,0.148126632,59.99998474,-0.619426131,-0.899214089,0.43587774,2.080494642,0.00785296,0.999944985,0.000101571,12.76957703,12.75025845,12.78380203,0.134737149,0.140090957,2.066604137,0,660.3978882,0.000777371,5.956130981
647,4,2,1,301.6080017,462.7859497,89.81182861,59.93052292,0.158064306,59.99998474,-0.754554629,-1.805978775,-0.052084275,2.098717451,0.009507716,0.999899268,0.000115747,12.77494717,12.76517487,12.78556919,0.126982719,0.134825677,2.082043886,0,669.3671875,0.000745988,5.700521946
648,4,2,1,310.8687439,468.2410278,21.84039879,59.80071259,0.159337908,59.99998474,-0.726143956,-1.225042939,-0.323420882,2.11149621,0.005597033,0.999964356,8.28E-05,12.77584076,12.76540947,12.78619003,0.135582596,0.144416228,2.10630703,0,678.3898315,0.000752635,5.974695683
649,4,2,1,319.7307434,463.9875183,27.86411858,59.82009506,0.18107523,59.99998474,-0.859491765,-1.224427581,0.033346519,2.126065016,0.005463721,0.999949813,0.000102318,12.77467442,12.76077843,12.77992153,0.135569021,0.144065976,2.119541883,0,687.3735962,0.000777819,5.802453041
650,4,2,1,328.8306274,464.8139648,17.71884155,59.88254547,0.118222848,59.99998474,-0.815901279,-1.374708891,0.222167581,2.140105009,0.006357684,0.999972761,5.59E-05,12.76129818,12.75420666,12.77215385,0.130238891,0.134835795,2.128364086,0,696.3426514,0.000754051,5.976690769
651,4,2,1,337.6299744,461.9688416,29.33307266,59.86915588,0.101859093,59.99998474,-0.777866125,-1.064617753,-0.131899923,2.150686264,0.005683371,0.999910712,0.000106566,12.76056957,12.75167465,12.77576542,0.138304219,0.143222377,2.143803835,0,705.2627563,0.000726107,6.159615993
652,4,2,1,346.6972656,463.7169495,18.9956913,59.86105728,0.189397782,59.99998474,-0.977868378,-1.566153288,0.249489188,2.164181232,0.004857569,0.999960423,8.60E-05,12.75346947,12.74429321,12.75988197,0.140187383,0.14334321,2.157037258,0,714.2962036,0.000754147,5.836900234
653,4,2,1,355.4583435,461.2548828,31.15262604,59.84669876,0.170099765,59.99998474,-0.964856863,-1.378694892,-0.154804811,2.172276497,0.003167238,0.999964297,8.02E-05,12.74893475,12.73475933,12.75492096,0.131595701,0.138767883,2.163655758,0,723.2164917,0.000726249,5.776828289
654,4,2,1,364.5111694,463.529541,20.17377281,59.95035553,0.142659217,59.99998474,-0.738599896,-1.200489044,0.350150973,2.179962158,0.003893455,0.999967456,6.19E-05,12.749547,12.73564243,12.75810432,0.13673231,0.140980288,2.172478199,0,732.1865234,0.000727817,6.134273529
655,4,2,1,373.2485657,461.2612915,32.88606262,60.01633453,0.196916133,59.99998474,-0.967379093,-1.499910712,-0.341337383,2.18917799,0.005370236,0.999906361,0.000117346,12.76008606,12.75726795,12.76743126,0.138825744,0.144230992,2.179094315,0,741.1700439,0.000726362,5.98208952
656,4,2,1,381.6741333,470.1329041,161.3019409,59.84647369,0.165015399,59.99998474,-1.134263873,-1.768403411,0.174161017,2.195003986,0.003956144,0.999962151,9.41E-05,12.76784992,12.76172543,12.77698326,0.140401125,0.143974334,2.187917709,0,750.204834,0.000747675,5.900319099
657,4,2,1,390.2917175,469.6482849,144.124649,59.81914139,0.186370388,59.99998474,-1.069361091,-1.700148225,0.015392144,2.201512098,0.002702205,0.999975204,6.38E-05,12.76279068,12.75272751,12.76960373,0.138779104,0.142285109,2.19674015,0,759.2263794,0.000750134,5.937216282
658,4,2,1,399.6185608,473.6730957,31.0185318,59.8812561,0.154153153,59.99998474,-0.89702785,-1.335213304,-0.066539608,2.20936799,0.003560175,0.999944448,8.70E-05,12.75774479,12.74232483,12.76628113,0.138755322,0.142278731,2.19674015,0,768.2471924,0.0007564,5.939577103
659,4,2,1,408.4446411,468.2069397,36.17706299,59.89993286,0.12090499,59.99998474,-0.9429003,-1.547418475,-0.100841001,2.216123581,0.003536619,0.999969363,4.89E-05,12.75189877,12.74407291,12.76116943,0.142118543,0.14616704,2.209974766,0,777.1669922,0.000727796,5.848240376
660,4,2,1,417.5845947,469.5157166,22.73549652,59.93148041,0.161175296,59.99998474,-1.104132295,-1.747782111,-0.270287395,2.218882561,0.002500351,0.999990225,2.47E-05,12.73814678,12.72864723,12.74556065,0.142403141,0.151986137,2.209976196,0,786.1375122,0.000729511,5.829695225
661,4,2,1,426.3469849,466.0585938,37.29458618,59.89207077,0.137989104,59.99998474,-1.057899237,-1.774433494,0.027775649,2.220767975,0.002968722,0.999994457,1.25E-05,12.74722385,12.73834324,12.75751686,0.137446612,0.141263321,2.209974766,0,795.1228027,0.000729956,5.980447769
662,4,2,1,434.8122253,465.8284912,55.0098114,59.97102356,0.156293005,59.99998474,-0.881148577,-1.369573712,-0.199601457,2.228583813,0.004682365,0.999931037,6.42E-05,12.75165844,12.7432642,12.76589108,0.146294743,0.152446568,2.218798399,0,804.1426392,0.000729164,6.132061481
663,4,2,1,444.0284729,473.1629944,27.55316925,59.97395325,0.15252389,59.99998474,-1.123998404,-1.71275568,-0.236028969,2.230208874,0.00369112,0.999983072,4.34E-05,12.75978947,12.75595474,12.76824188,0.149737477,0.16049467,2.218797207,0,813.1765747,0.000756846,5.867179871
664,4,2,1,452.827301,469.5312195,39.98062134,59.84475327,0.183242515,59.99998474,-1.309793949,-1.993268967,-0.542491615,2.229309082,0.002347787,0.999997854,9.46E-06,12.75208378,12.73999023,12.77015686,0.138532192,0.141829193,2.225414515,0,822.0969238,0.000729303,5.97411108
665,4,2,1,461.9802246,471.506012,25.34858894,59.84178162,0.201745585,59.99998474,-1.09514451,-1.416070342,0.221042618,2.234094381,0.003438824,0.999999762,1.64E-06,12.74368286,12.73130512,12.75836945,0.149724141,0.156778306,2.22761941,0,831.0675659,0.000730573,6.301975727
666,4,2,1,470.7187195,467.836853,41.32866669,59.97287369,0.209647432,59.99998474,-1.370119095,-2.06152153,0.026956011,2.239833117,0.002705706,0.99999547,1.21E-05,12.73062038,12.72084141,12.7443428,0.15455687,0.166707233,2.236444235,0,840.0505981,0.000729424,5.982618332
667,4,2,1,479.840271,470.4805298,26.5241127,59.8224144,0.239991456,59.99998474,-1.468923092,-1.923137069,-0.667156756,2.233832598,0.003997709,0.999999464,2.54E-06,12.73865318,12.73052502,12.75009823,0.13953954,0.145651877,2.225414515,0,849.0211792,0.000730809,5.906517029
668,4,2,1,488.5429077,467.2272339,43.13537979,59.84671783,0.172892869,59.99998474,-0.949097157,-1.555744529,0.265583843,2.236925125,0.003532519,0.999999762,5.27E-07,12.74387932,12.73741627,12.75843811,0.151689708,0.164739132,2.22761941,0,858.0045776,0.000729785,6.308083534
669,4,2,1,497.6512451,470.365448,27.69608879,60.12290192,0.235264972,59.99998474,-1.263180614,-2.184864759,-0.487475753,2.239071608,0.003164197,0.999999762,2.74E-07,12.75634289,12.74552059,12.76635265,0.159700379,0.176009804,2.232031822,0,867.0393066,0.000755456,5.898207664
670,4,2,1,506.3305359,467.2575378,44.85503387,59.78399658,0.235350877,59.99998474,-1.427145004,-2.27440691,-0.442609489,2.241505861,0.002544213,0.999991655,2.25E-05,12.74915886,12.73386288,12.77081966,0.139243603,0.147843719,2.234238148,0,876.0230103,0.000781342,5.754562855
671,4,2,1,515.4351807,470.7158203,28.78167915,59.89800644,0.23370263,59.99998474,-1.023934484,-1.554531097,0.222974449,2.242292881,0.002453926,0.999998987,4.76E-06,12.73402309,12.72123623,12.75781345,0.156811759,0.168993443,2.234238148,0,884.9918213,0.000757354,6.399288177
672,4,2,1,524.0985107,467.6313782,46.50046539,59.96746063,0.30323413,59.99998474,-1.345767856,-2.109267473,-0.019369571,2.24277854,0.002062637,0.999999762,8.52E-07,12.72859192,12.7092638,12.74128437,0.162438616,0.183087632,2.23864913,0,893.9122314,0.00073043,5.71393013
673,4,2,1,533.2045288,471.3354797,29.84760666,59.74517822,0.208762795,59.99998474,-1.395648003,-2.537453651,-0.481021583,2.243723869,0.002145668,0.999999762,3.13E-07,12.74729538,12.73674107,12.7567625,0.137521595,0.153819829,2.23865056,0,902.9459839,0.000757706,5.615785122
674,4,2,1,541.8552246,468.1914368,48.12453079,59.82859421,0.262328625,59.99998474,-0.913039088,-1.575625896,0.157010928,2.243567705,0.002293636,0.99999088,1.37E-05,12.74128151,12.73641682,12.75355244,0.167750627,0.192380607,2.236444235,0,911.866394,0.000730821,6.382004738
675,4,2,1,550.96521,472.0746765,30.87725258,59.91361237,0.272544682,59.99998474,-1.782064438,-2.576616526,-0.850335598,2.241817713,0.002750228,0.999998868,3.91E-06,12.74717331,12.73329258,12.7583065,0.162654519,0.192544669,2.232031822,0,920.8371582,0.000732181,5.735111237
676,4,2,1,559.6057739,468.8775024,49.75329208,59.62585449,0.212628067,59.99998474,-1.579575658,-2.25283289,-0.671975613,2.238839626,0.002920951,0.999999762,7.66E-07,12.7440691,12.72741508,12.75992775,0.141776696,0.147215486,2.234238148,0,929.8863525,0.000782446,5.897784233
677,4,2,1,568.7212524,472.8958435,31.89565659,60.18766785,0.407490343,59.99998474,-1.207401276,-1.792707562,-0.325393677,2.23815608,0.002054374,0.999999762,3.03E-07,12.70384693,12.67896938,12.72363853,0.178127095,0.195335329,2.234236717,0,938.8540649,0.00075835,6.750056267
